Order ID,Customer ID,Customer Country,Order Datetime,Order Source,Sales POC,Order Value
1132855,16,Norway,20-06-2023 02:00,App,Jeff Young,4518
342826,1486,USA,20-06-2023 22:33,Other,Julie Brown,3861
152762,1015,Italy,20-06-2023 22:41,Website,Daniel Tonini,9099
978487,767,USA,20-06-2023 23:31,Other,Juri Hirano,8162
1461756,1743,USA,21-06-2023 00:23,Website,Valarie Franco,3339
376848,1893,Australia,21-06-2023 00:44,Whatsapp,Anna O'Hara,2298
1291386,1855,Denmark,21-06-2023 01:14,Website,Jeff Young,6840
1011917,1586,France,21-06-2023 01:16,App,Elizabeth Lincoln,498
281813,331,Singapore,21-06-2023 01:58,App,Valarie Nelson,5117
1459990,85,Italy,21-06-2023 23:31,Website,Pirkko Koskitalo,1384
662950,1320,Germany,21-06-2023 23:34,App,Catherine Dewey,8477
1677717,376,India,21-06-2023 23:56,Other,Peter Ferguson,8542
548714,1156,Norway,22-06-2023 00:31,App,Diego Freyre,6145
163919,1635,USA,22-06-2023 00:48,Website,Julie Brown,4116
1500639,298,Spain,22-06-2023 00:55,Website,Kalle Suominen,611
870081,1667,France,22-06-2023 00:57,Website,Victoria Ashworth,1176
1243807,869,Austria,22-06-2023 01:24,Website,Jeff Young,5634
751921,928,Austria,22-06-2023 01:29,Website,Allen Nelson,9633
61520,1870,USA,22-06-2023 23:37,Whatsapp,Steve Frick,3077
861120,1274,USA,23-06-2023 00:26,Whatsapp,Adrian Huxley,6826
1680806,1304,Italy,23-06-2023 00:29,App,Janine Labrune,3072
73914,1772,USA,23-06-2023 00:44,Other,Annette Roulet,8306
812558,1160,Australia,23-06-2023 01:03,App,Matti Karttunen,4185
1311114,130,USA,23-06-2023 01:20,App,Thomas Hardy,1596
675163,26,France,23-06-2023 22:33,Whatsapp,Annette Roulet,8499
875005,1859,Spain,23-06-2023 23:41,Website,Diego Freyre,538
1513796,218,France,23-06-2023 23:56,Other,Diego Freyre,520
1605731,564,USA,24-06-2023 00:02,Whatsapp,William Brown,6271
1543526,1554,Germany,24-06-2023 00:08,Website,Mary Saveley,9175
313294,1513,USA,24-06-2023 00:09,App,Julie Murphy,3975
990950,1948,USA,24-06-2023 00:12,Whatsapp,Akiko Shimamura,2414
1665582,1022,India,24-06-2023 00:16,Other,Jesus Fernandez,7517
862595,1734,USA,24-06-2023 00:46,Other,Diego Freyre,2309
1373309,718,Norway,24-06-2023 00:53,Other,Sue King,2634
37971,433,India,24-06-2023 01:28,Whatsapp,Julie Brown,7884
1436270,1052,Germany,24-06-2023 01:41,App,Eduardo Saavedra,1360
887239,1157,Singapore,24-06-2023 02:05,Website,Christina Berglund,9005
775306,655,USA,24-06-2023 23:02,Website,Anna O'Hara,7346
1309990,221,Australia,24-06-2023 23:59,Whatsapp,Maria Larsson,667
509663,1437,USA,25-06-2023 00:03,App,Victoria Ashworth,6211
337678,231,USA,25-06-2023 00:11,Website,Wing C Tam,6888
1169043,189,USA,25-06-2023 00:24,Whatsapp,Diego Freyre,6955
1061320,1874,USA,25-06-2023 00:38,Whatsapp,Kwai Yu,2899
1657910,853,USA,25-06-2023 00:39,Website,Kee Kuo,8403
988105,1877,Spain,25-06-2023 01:16,App,Marta Hernandez,9254
114309,139,USA,25-06-2023 01:42,Other,Maurizio Moroni,5868
1631401,932,Switzerland,25-06-2023 01:54,Whatsapp,Valarie Nelson,638
401745,327,India,25-06-2023 22:55,Whatsapp,Francisca Cervantes,166
1543232,871,Italy,26-06-2023 00:25,Website,Francisca Cervantes,2237
533763,1008,Singapore,26-06-2023 00:29,App,Valarie Nelson,4873
1309217,1458,France,26-06-2023 00:42,App,Matti Karttunen,5635
495680,276,India,26-06-2023 00:49,App,Eric Natividad,2665
859166,982,USA,26-06-2023 01:09,App,Julie Young,34
1673913,1434,USA,26-06-2023 01:16,Other,Valarie Nelson,4928
754402,164,USA,26-06-2023 01:26,Whatsapp,Arnold Cruz,136
1449298,1511,USA,26-06-2023 01:29,Website,Michael Holz,837
1162071,1920,USA,26-06-2023 01:37,Whatsapp,Valarie Nelson,2237
528569,1993,USA,26-06-2023 01:42,App,Pirkko Koskitalo,613
549930,685,Australia,26-06-2023 23:54,App,Paul Henriot,8311
1416529,1980,Switzerland,27-06-2023 00:07,App,Julie Murphy,576
566985,146,Norway,27-06-2023 00:48,Other,Roland Keitel,3344
1047821,1259,USA,27-06-2023 23:05,Whatsapp,Sue Frick,4812
967619,897,USA,27-06-2023 23:21,App,Marta Hernandez,3504
1246866,1884,USA,27-06-2023 23:28,Website,Sue King,849
976870,357,Norway,28-06-2023 00:11,App,Julie Brown,1226
393917,359,France,28-06-2023 00:50,App,Georg Pipps,2533
1560730,1689,Australia,29-06-2023 00:34,Whatsapp,Peter Ferguson,9570
451541,116,Denmark,29-06-2023 01:31,Website,Sue King,2490
942544,233,Italy,29-06-2023 23:09,Other,Adrian Huxley,5264
1043175,644,Singapore,29-06-2023 23:34,Website,Juri Hirano,3317
27076,242,USA,30-06-2023 01:13,Other,Steve Thompson,4466
596143,1576,USA,30-06-2023 01:50,App,Diego Freyre,1558
120567,1523,Spain,30-06-2023 23:33,Whatsapp,Kalle Suominen,1876
468652,106,Australia,01-07-2023 00:27,Whatsapp,Roland Keitel,1982
1198743,782,USA,01-07-2023 01:05,App,Laurence Lebihan,2152
1104089,1775,USA,01-07-2023 01:45,Whatsapp,Diego Freyre,6964
1665843,1411,Spain,01-07-2023 01:46,App,Wing C Tam,687
1350840,1282,France,01-07-2023 22:52,Website,Mory Kentary,6519
30449,962,USA,01-07-2023 23:42,App,Valarie Nelson,660
1496982,616,France,02-07-2023 01:03,Website,Diego Freyre,4824
338722,1401,Finland,02-07-2023 01:04,Other,Valarie Nelson,8554
122492,147,USA,02-07-2023 22:41,App,Maria Larsson,1788
1141931,1018,France,02-07-2023 22:49,Website,Marie Bertrand,9219
170991,1845,Finland,02-07-2023 23:42,Whatsapp,Julie Murphy,2460
866403,417,France,02-07-2023 23:48,Website,Catherine Dewey,122
49520,1670,USA,03-07-2023 00:01,Whatsapp,Kwai Yu,6214
1194493,600,USA,03-07-2023 00:13,Other,Sue King,3567
1189460,1181,Singapore,03-07-2023 00:28,App,Jeff Young,4527
1325889,399,India,03-07-2023 00:40,Whatsapp,Michael Chandler,4141
22486,1315,USA,03-07-2023 00:45,App,Francisca Cervantes,2819
723623,1818,USA,03-07-2023 00:46,Whatsapp,Anna O'Hara,9468
1460179,331,Singapore,03-07-2023 01:12,App,Roland Mendel,7781
841079,1350,Spain,03-07-2023 01:22,Other,Maria Hernandez,9133
1038558,840,Finland,03-07-2023 01:46,App,Anna O'Hara,5596
152738,1099,France,04-07-2023 00:11,Website,Yoshi Tannamuri,177
505298,1854,USA,04-07-2023 00:34,Other,Jeff Young,7393
794297,221,Australia,04-07-2023 00:50,Other,Julie Brown,7199
169945,1325,Spain,04-07-2023 00:54,Whatsapp,Julie Brown,9136
525500,299,India,04-07-2023 01:12,Other,Mart¡n Sommer,9056
307999,1476,Italy,04-07-2023 23:33,Other,Steve Thompson,5434
1282426,1866,Spain,05-07-2023 00:11,Whatsapp,Ann Brown,9455
1021024,283,USA,05-07-2023 00:29,Whatsapp,Victoria Ashworth,2928
818956,857,USA,05-07-2023 00:34,Whatsapp,Elizabeth Lincoln,1268
560179,1615,Spain,05-07-2023 01:04,Whatsapp,Rosa Hernandez,227
1153425,1349,Australia,05-07-2023 01:06,Other,Diego Freyre,4412
686575,184,Singapore,05-07-2023 23:20,Website,Diego Freyre,5597
1213103,1429,Austria,06-07-2023 00:03,Whatsapp,Jan Klaeboe,9678
183380,1712,Germany,06-07-2023 00:03,Whatsapp,Valarie Nelson,1046
1456673,275,Italy,06-07-2023 00:10,Other,Mart¡n Sommer,4862
1501027,1645,Australia,06-07-2023 00:27,Whatsapp,Pirkko Koskitalo,7105
1592825,1447,Singapore,06-07-2023 01:23,App,Juri Hirano,7216
930878,1606,France,06-07-2023 01:58,Website,Palle Ibsen,3069
1461908,311,Australia,06-07-2023 22:57,Other,Wendy Victorino,6698
521761,1504,France,06-07-2023 23:25,Whatsapp,Wendy Victorino,4462
280739,138,USA,06-07-2023 23:37,Whatsapp,Janine Labrune,2453
1562667,984,France,06-07-2023 23:41,Other,Diego Freyre,424
585445,1665,Switzerland,06-07-2023 23:49,Whatsapp,Jeff Young,7479
1219899,469,France,07-07-2023 00:15,Other,Ann Brown,2819
635137,795,Finland,07-07-2023 00:26,App,Jonas Bergulfsen,7566
334028,323,France,07-07-2023 01:21,App,Rosa Hernandez,9365
1393864,1794,Australia,07-07-2023 01:45,App,Valarie Nelson,3135
1180828,1063,India,07-07-2023 23:15,Whatsapp,Sean Connery,7190
479363,1343,USA,08-07-2023 00:02,Other,Janine Labrune,1941
1289856,1174,USA,08-07-2023 00:26,Whatsapp,Valarie Young,5660
213804,1473,USA,08-07-2023 00:49,App,Maurizio Moroni,7453
1483901,1708,France,08-07-2023 00:50,Whatsapp,Eric Natividad,9214
847595,558,India,08-07-2023 01:22,Other,Sean Connery,7327
1405341,749,Singapore,08-07-2023 01:28,Website,Sean Connery,1177
1586243,1472,USA,08-07-2023 01:42,Website,Diego Freyre,2468
602700,214,USA,08-07-2023 02:06,Other,Valarie Nelson,8209
617035,704,USA,08-07-2023 23:25,App,Victoria Ashworth,777
933463,1401,Finland,08-07-2023 23:52,Website,Sean Connery,7754
1480087,26,France,08-07-2023 23:57,Website,Steve Frick,9335
349131,1664,USA,08-07-2023 23:57,Other,Paolo Accorti,7000
1611854,1101,India,08-07-2023 23:58,Other,Maurizio Moroni,508
706696,606,USA,09-07-2023 00:41,Other,Diego Freyre,3500
691227,955,India,09-07-2023 00:49,Whatsapp,Valarie Nelson,5936
1602189,676,India,09-07-2023 00:52,App,Eduardo Saavedra,179
448027,1046,India,09-07-2023 00:58,Website,Valarie Thompson,532
268861,919,Denmark,09-07-2023 01:00,App,Steve Frick,4370
935947,1267,Italy,09-07-2023 01:19,App,Frederique Citeaux,5054
336670,1963,Australia,09-07-2023 01:20,Website,Daniel Da Cunha,7178
47212,1083,Spain,09-07-2023 23:33,Other,Steve Frick,1067
491960,564,USA,10-07-2023 00:08,Other,Diego Freyre,1650
947369,1510,Norway,10-07-2023 00:20,App,Valarie Thompson,5208
951353,1243,Spain,10-07-2023 00:29,App,Wendy Victorino,9524
1391623,606,USA,10-07-2023 23:24,Website,Marie Bertrand,6445
504938,84,USA,10-07-2023 23:36,Whatsapp,Christina Berglund,6541
1166621,1789,Germany,11-07-2023 00:09,Other,Michael Chandler,2664
130805,207,Denmark,11-07-2023 00:15,App,Maurizio Moroni,9542
1659401,214,USA,11-07-2023 23:22,Other,Rosa Hernandez,1671
725482,1874,USA,11-07-2023 23:27,Website,Diego Freyre,6488
1204548,1467,USA,11-07-2023 23:35,Whatsapp,Michael Holz,5832
1633524,1801,Spain,12-07-2023 00:11,App,Maurizio Moroni,6028
243485,633,France,12-07-2023 00:16,Website,Julie King,6552
1205050,1695,Spain,12-07-2023 00:35,Other,Pirkko Koskitalo,9562
1291392,1083,Spain,12-07-2023 00:36,App,Diego Freyre,7984
1320558,1243,Spain,12-07-2023 23:36,Website,Arnold Cruz,6197
390345,245,India,13-07-2023 00:26,Whatsapp,Rosa Hernandez,4767
34978,492,Spain,13-07-2023 01:50,App,Kwai Yu,1494
72556,89,Italy,13-07-2023 02:12,Website,Ann Brown,427
222114,208,USA,13-07-2023 23:39,Website,Jytte Petersen,4738
363439,1150,USA,13-07-2023 23:48,Website,Mart¡n Sommer,8067
381897,1314,USA,13-07-2023 23:53,Whatsapp,Paul Henriot,3916
1050351,497,USA,14-07-2023 00:01,App,Marta Hernandez,9863
1595227,441,USA,14-07-2023 00:48,Whatsapp,Sue Frick,4974
874091,1236,USA,14-07-2023 23:18,Website,Akiko Shimamura,54
742778,982,USA,14-07-2023 23:32,Whatsapp,Giovanni Rovelli,8688
1025204,1504,France,15-07-2023 00:17,Website,Giovanni Rovelli,1043
81431,508,Switzerland,15-07-2023 00:39,App,Helen Bennett,9101
288335,1703,France,15-07-2023 00:46,Other,Elizabeth Devon,362
990534,249,USA,15-07-2023 22:47,Whatsapp,Jonas Bergulfsen,3459
493810,1040,India,15-07-2023 23:00,App,Kalle Suominen,1550
1642131,368,Finland,16-07-2023 00:20,Other,Jonas Bergulfsen,419
1568848,1783,USA,16-07-2023 00:51,App,Paul Henriot,8771
242256,504,Finland,16-07-2023 01:51,Other,Valarie Nelson,3986
1359304,1033,India,16-07-2023 23:16,App,Pirkko Koskitalo,941
808789,1538,USA,16-07-2023 23:29,Whatsapp,Georg Pipps,5681
1594721,1894,Spain,16-07-2023 23:55,Other,Peter Ferguson,5493
602695,773,USA,16-07-2023 23:57,Other,Peter Ferguson,469
846161,458,Finland,17-07-2023 00:03,Whatsapp,Sue King,2523
692962,442,USA,17-07-2023 00:31,Website,Henriette Pfalzheim,1328
403651,1700,USA,17-07-2023 00:38,Other,Pirkko Koskitalo,8812
1013457,313,India,17-07-2023 00:44,Website,Diego Freyre,3289
353096,1590,Singapore,17-07-2023 00:46,Website,Valarie Nelson,8163
221857,1244,Spain,17-07-2023 01:14,Other,Georg Pipps,4142
901917,195,USA,17-07-2023 01:39,Other,Akiko Shimamura,1318
588686,1224,France,17-07-2023 23:17,Website,Rosa Hernandez,9207
1625859,1409,USA,17-07-2023 23:52,App,Diego Freyre,3766
603855,1895,France,18-07-2023 22:39,Website,Julie Brown,4237
1006791,425,India,18-07-2023 22:51,Website,Julie Young,8280
1485425,980,USA,18-07-2023 22:55,App,Arnold Cruz,9648
1271599,987,USA,18-07-2023 23:25,App,Wing C Tam,2478
759664,494,France,18-07-2023 23:40,Whatsapp,Veysel Oeztan,8605
1385078,146,Norway,19-07-2023 01:33,App,Dean Cassidy,1972
507043,933,USA,19-07-2023 01:46,Whatsapp,Diego Freyre,6796
692440,159,USA,19-07-2023 23:42,Other,Kwai Yu,7041
1644933,164,USA,20-07-2023 00:29,App,Akiko Shimamura,3831
445784,899,USA,20-07-2023 01:02,Whatsapp,Jean Fresnisre,7646
344182,519,France,20-07-2023 01:09,Other,Valarie Nelson,9637
1127861,1385,USA,20-07-2023 01:15,App,Anna O'Hara,8302
783763,447,USA,20-07-2023 01:32,App,Jan Klaeboe,3794
1624567,977,India,20-07-2023 01:58,Website,Palle Ibsen,1814
562295,853,USA,21-07-2023 00:02,Whatsapp,Kyung Yu,3046
1125247,1574,Austria,21-07-2023 00:08,Other,Valarie Nelson,905
58546,1218,USA,21-07-2023 00:11,Other,Peter Ferguson,736
1335084,1170,Germany,21-07-2023 00:37,Whatsapp,Pirkko Koskitalo,5783
878771,194,India,21-07-2023 01:58,Whatsapp,Francisca Cervantes,7705
537418,51,USA,21-07-2023 22:35,Whatsapp,Anna O'Hara,7284
1156227,1154,Spain,21-07-2023 23:34,Whatsapp,Kwai Yu,2490
1409549,915,France,22-07-2023 00:03,App,Georg Pipps,8235
565931,256,Australia,22-07-2023 00:20,Whatsapp,Dominique Perrier,9251
1036624,1607,Australia,22-07-2023 00:44,App,Julie Young,667
439986,1256,Spain,22-07-2023 00:53,App,Peter Ferguson,6038
1093212,60,USA,22-07-2023 01:04,App,Valarie Franco,799
1058164,1215,USA,22-07-2023 01:40,App,Maria Larsson,4073
264917,1281,Spain,23-07-2023 00:15,Website,Jeff Young,1214
1314159,1357,Ireland,23-07-2023 00:26,App,Helen Bennett,3684
800248,1360,Spain,23-07-2023 01:21,Website,Marie Bertrand,4265
780651,1630,France,23-07-2023 01:42,Other,Diego Freyre,2596
1445568,550,USA,23-07-2023 02:16,App,Michael Holz,3612
660187,1374,France,23-07-2023 23:02,Other,Violeta Benitez,6369
535352,622,India,23-07-2023 23:26,Website,Peter Ferguson,9155
1146705,1840,USA,23-07-2023 23:36,Other,Eric Natividad,6434
202389,1641,Germany,23-07-2023 23:39,Website,Roland Mendel,1709
499444,122,Spain,24-07-2023 00:03,Website,Wendy Victorino,9615
1360263,1782,Spain,24-07-2023 00:17,Whatsapp,Paul Henriot,7986
397931,1062,India,24-07-2023 00:23,App,Diego Freyre,8407
951780,1945,USA,24-07-2023 00:35,Whatsapp,Jan Klaeboe,6963
844238,16,Norway,24-07-2023 00:40,App,Diego Freyre,4887
1443406,1141,France,24-07-2023 01:19,Whatsapp,Julie Brown,8328
198841,1735,Finland,24-07-2023 01:23,Other,Julie King,4094
915353,48,USA,24-07-2023 01:33,Whatsapp,Anna O'Hara,2128
552420,31,USA,24-07-2023 23:33,Other,Daniel Da Cunha,3937
639027,390,India,24-07-2023 23:45,Other,Sean Connery,2403
1371917,1407,USA,25-07-2023 00:49,App,Victoria Ashworth,7060
1379500,1128,France,25-07-2023 02:22,Whatsapp,Tony Calaghan,4248
572221,1253,USA,25-07-2023 23:27,Whatsapp,Diego Freyre,9800
848868,1010,Spain,25-07-2023 23:44,App,Thomas Hardy,7710
8568,1414,USA,26-07-2023 00:11,App,Peter Ferguson,8969
314254,224,India,26-07-2023 00:20,Other,Valarie Nelson,2043
1513008,1980,Switzerland,26-07-2023 00:57,App,Valarie Nelson,4837
800421,736,USA,26-07-2023 02:00,App,Matti Karttunen,3687
1063767,1616,USA,26-07-2023 23:44,App,Victoria Ashworth,1893
1179872,323,France,27-07-2023 00:04,App,Diego Freyre,6228
66951,342,India,27-07-2023 00:04,Whatsapp,Juri Hirano,7338
1321272,1045,Spain,27-07-2023 00:09,App,Laurence Lebihan,4967
1181602,683,Australia,27-07-2023 00:34,Website,Victoria Ashworth,8578
246834,808,USA,27-07-2023 00:34,Other,Valarie Nelson,9507
252920,298,Spain,27-07-2023 00:48,Website,Jytte Petersen,5044
1262059,1719,Italy,27-07-2023 01:36,Other,Peter Ferguson,1114
1558722,623,India,27-07-2023 01:37,Website,Diego Freyre,1232
214516,1840,USA,27-07-2023 23:23,App,Roland Keitel,1356
1383231,900,USA,27-07-2023 23:49,Whatsapp,Maurizio Moroni,2730
310303,42,Spain,28-07-2023 00:28,Other,Adrian Huxley,369
213254,1344,Spain,28-07-2023 00:35,App,Elizabeth Devon,3943
1353569,276,India,28-07-2023 01:20,Whatsapp,Sue Frick,7760
1567251,1808,Italy,28-07-2023 01:58,Whatsapp,Janine Labrune,5439
412386,1997,Spain,28-07-2023 01:59,App,Sean Connery,2004
373452,1209,Finland,28-07-2023 22:12,App,Victoria Ashworth,8190
268418,1123,France,28-07-2023 23:32,App,Ann Brown,8306
541762,1492,USA,28-07-2023 23:58,Website,Juri Hirano,5062
1115197,1108,India,29-07-2023 00:02,Website,Dominique Perrier,1278
411916,967,Australia,29-07-2023 00:10,Whatsapp,Valarie Nelson,2961
139755,813,Singapore,29-07-2023 23:31,Other,Victoria Ashworth,7305
1675528,360,India,30-07-2023 00:12,Whatsapp,Wing C Tam,3204
990832,9,France,30-07-2023 00:18,Other,Kwai Yu,8202
637916,853,USA,30-07-2023 00:24,Other,Maria Hernandez,613
1175258,1643,Australia,30-07-2023 00:51,App,Giovanni Rovelli,6538
1392838,1138,Australia,30-07-2023 23:31,Other,Jeff Young,1617
89811,1007,USA,30-07-2023 23:40,Website,Roland Mendel,3761
1666521,1386,Austria,30-07-2023 23:43,Website,William Brown,4645
935965,1578,Italy,30-07-2023 23:57,App,Jeff Young,4078
999621,1643,Australia,31-07-2023 00:23,Website,Maurizio Moroni,4264
1056710,1243,Spain,31-07-2023 00:40,Whatsapp,Valarie Nelson,1855
75315,1291,USA,31-07-2023 00:47,Website,Michael Chandler,7931
339088,904,India,31-07-2023 00:49,App,Jytte Petersen,4909
1682186,1537,USA,31-07-2023 00:50,App,Steve Frick,9912
138329,1108,India,31-07-2023 01:10,App,Kyung Yu,7219
382755,777,USA,31-07-2023 23:14,App,Palle Ibsen,1008
16243,1812,Spain,31-07-2023 23:19,Website,Jonas Bergulfsen,9723
1028877,1695,Spain,31-07-2023 23:32,Website,Mary Saveley,8062
1160516,1958,Ireland,01-08-2023 00:06,App,Jeff Young,3233
1272310,1183,France,01-08-2023 00:07,Other,Matti Karttunen,7092
1424219,1706,USA,01-08-2023 00:09,App,Mory Kentary,2522
960053,651,USA,01-08-2023 00:20,Website,Tony Calaghan,3417
1308737,344,Finland,01-08-2023 00:56,Whatsapp,Wing C Tam,144
277038,1677,Italy,01-08-2023 22:32,Website,Jeff Young,2455
694715,519,France,01-08-2023 23:07,Other,Yoshi Tannamuri,6870
890922,1077,India,01-08-2023 23:22,Whatsapp,Jean Fresnisre,2256
812395,717,Australia,01-08-2023 23:24,Other,Wing C Tam,9421
378945,1964,Spain,01-08-2023 23:39,Other,Kyung Yu,2444
145667,813,Singapore,02-08-2023 00:13,Other,Valarie Nelson,8841
1503185,738,France,02-08-2023 00:34,Whatsapp,Jose Pedro Roel,7706
571695,53,Italy,02-08-2023 00:39,App,Mart¡n Sommer,832
546758,1844,Singapore,02-08-2023 00:45,Other,Kyung Yu,316
1470933,1285,Spain,02-08-2023 00:55,Other,Mart¡n Sommer,5249
862127,1388,Singapore,02-08-2023 01:23,Whatsapp,Eric Natividad,891
770892,824,USA,02-08-2023 02:26,Website,Valarie Nelson,8032
1122327,1295,Finland,02-08-2023 16:44,App,Georg Pipps,6240
1359265,1458,France,02-08-2023 22:33,App,Adrian Huxley,7400
1548735,90,USA,02-08-2023 23:20,Whatsapp,Maria Larsson,1069
918347,449,USA,02-08-2023 23:47,Website,Jytte Petersen,1241
992007,576,USA,02-08-2023 23:57,App,Maria Larsson,839
112919,1262,USA,03-08-2023 00:09,Other,Michael Holz,3155
782836,1896,France,03-08-2023 00:27,Whatsapp,Michael Holz,8153
894762,393,India,03-08-2023 00:40,App,Juri Hirano,4907
883497,954,India,03-08-2023 00:58,Website,Adrian Huxley,1216
1156649,1950,Singapore,03-08-2023 01:04,Website,Marta Hernandez,2647
1106456,378,Switzerland,03-08-2023 22:52,Other,Julie Young,9636
1278430,1947,Spain,03-08-2023 23:52,Website,Michael Donnermeyer,2876
935674,442,USA,04-08-2023 00:54,Other,Mary Saveley,5395
988444,430,India,04-08-2023 01:09,Other,Matti Karttunen,9958
1152358,1098,Singapore,04-08-2023 01:23,Other,Valarie Nelson,596
1467283,113,USA,04-08-2023 02:26,Website,Yoshi Tannamuri,722
402186,651,USA,05-08-2023 00:03,Website,Pascale Cartrain,8800
1558773,1230,Spain,05-08-2023 00:57,Website,Pascale Cartrain,5890
211600,937,Germany,05-08-2023 01:16,Other,Michael Holz,8720
1055786,1205,Spain,05-08-2023 01:16,App,Dominique Perrier,7809
998926,1677,Italy,05-08-2023 01:29,App,Diego Freyre,9356
462593,1971,Spain,05-08-2023 01:29,App,Pirkko Koskitalo,5397
780193,1979,Finland,05-08-2023 01:48,Other,Jeff Young,1562
177897,1698,France,05-08-2023 23:20,App,Kee Kuo,8289
730295,134,Australia,06-08-2023 00:04,Whatsapp,Jytte Petersen,4721
305175,766,USA,06-08-2023 00:17,Whatsapp,Juri Hirano,1876
411162,433,India,06-08-2023 00:26,App,Julie Brown,2485
177753,790,India,06-08-2023 00:44,App,Jonas Bergulfsen,5420
659911,983,USA,06-08-2023 01:17,Other,Diego Freyre,1431
1275955,1506,USA,06-08-2023 01:37,Whatsapp,Diego Freyre,8000
1004737,324,Australia,06-08-2023 02:00,Other,Peter Ferguson,9848
1229877,1342,USA,06-08-2023 23:01,Other,Kwai Yu,3454
521330,1714,Spain,06-08-2023 23:19,Website,Valarie Nelson,9321
726616,1290,USA,06-08-2023 23:38,Whatsapp,Dominique Perrier,6697
312581,624,Australia,07-08-2023 00:48,Whatsapp,Valarie Young,5721
511431,1125,Singapore,07-08-2023 01:35,App,Valarie Nelson,1624
1133882,291,India,07-08-2023 23:55,Website,Wendy Victorino,3789
571764,568,France,08-08-2023 00:12,Other,Mary Saveley,1895
692808,1797,USA,08-08-2023 00:28,Other,Jan Klaeboe,7362
543688,1393,Italy,08-08-2023 00:34,Website,Julie King,9836
581573,1670,USA,08-08-2023 01:06,App,Paul Henriot,8547
452684,374,Denmark,08-08-2023 01:58,Website,Henriette Pfalzheim,9309
531173,27,USA,08-08-2023 02:00,App,Mary Saveley,9787
461110,1549,USA,08-08-2023 02:09,Other,Maria Hernandez,4341
79407,1784,USA,08-08-2023 22:39,Whatsapp,Catherine Dewey,8067
1043105,288,USA,08-08-2023 22:55,Other,Jonas Bergulfsen,9185
1493135,378,Switzerland,08-08-2023 23:20,Whatsapp,Henriette Pfalzheim,8000
473503,1682,France,08-08-2023 23:26,Whatsapp,Marta Hernandez,1565
1439951,1852,Italy,08-08-2023 23:32,Whatsapp,William Brown,1905
1156199,179,France,09-08-2023 00:11,Website,Kyung Yu,893
390509,11,USA,09-08-2023 00:58,Other,Paul Henriot,2754
1078820,1431,USA,09-08-2023 01:02,App,Daniel Tonini,5495
867108,1310,Spain,09-08-2023 01:16,Other,Kwai Yu,9531
1059637,463,Germany,09-08-2023 01:26,App,Wing C Tam,3285
1343941,135,Spain,09-08-2023 23:14,App,Georg Pipps,6934
1139025,1855,Denmark,10-08-2023 00:03,Other,Sue Frick,8569
805282,935,France,10-08-2023 00:22,Whatsapp,Diego Freyre,7748
1070209,973,USA,10-08-2023 00:32,Other,Victoria Ashworth,7741
1664973,698,Australia,10-08-2023 00:54,Whatsapp,Ann Brown,1301
1029432,169,France,10-08-2023 23:03,App,Valarie Franco,9527
1366020,659,Australia,10-08-2023 23:20,App,Valarie Nelson,9989
812864,1007,USA,11-08-2023 00:11,Website,Annette Roulet,9730
761079,1813,USA,11-08-2023 00:13,Website,Dominique Perrier,8446
711277,933,USA,11-08-2023 23:08,Whatsapp,Helen Bennett,2857
341522,1268,USA,12-08-2023 00:34,Whatsapp,Julie Murphy,1649
1395655,345,India,12-08-2023 00:41,Website,Diego Freyre,8180
993369,1454,Spain,12-08-2023 00:46,Other,Victoria Ashworth,8577
1418125,1496,USA,12-08-2023 00:46,Website,Allen Nelson,8586
184958,1354,Singapore,12-08-2023 00:58,Other,Eric Natividad,39
152609,991,USA,12-08-2023 01:29,Whatsapp,Mary Saveley,7294
604805,246,France,12-08-2023 01:43,Other,Jonas Bergulfsen,4349
477809,292,India,12-08-2023 23:36,App,Valarie Nelson,802
804076,279,India,13-08-2023 00:13,Other,Peter Ferguson,4684
1526749,1926,Spain,13-08-2023 00:40,App,Kalle Suominen,7714
425321,117,India,13-08-2023 01:25,Other,Michael Chandler,4727
177047,1189,France,13-08-2023 23:18,App,Matti Karttunen,2516
1247542,1956,Austria,13-08-2023 23:49,App,Valarie Nelson,632
1667133,1173,USA,14-08-2023 00:11,Other,Jean Fresnisre,8164
914101,1839,Germany,14-08-2023 00:15,Website,Arnold Cruz,8372
504071,1811,USA,14-08-2023 00:32,Whatsapp,Michael Frick,2261
1401727,637,USA,14-08-2023 00:35,Other,Maria Hernandez,4277
183654,618,Finland,14-08-2023 23:02,Other,Diego Freyre,1434
590513,1139,USA,14-08-2023 23:10,Whatsapp,Diego Freyre,4446
1052119,634,USA,15-08-2023 00:10,Whatsapp,Kwai Yu,4462
573466,1010,Spain,15-08-2023 00:24,Website,Valarie Nelson,8552
687364,444,Spain,15-08-2023 23:40,Website,Diego Freyre,4487
253281,1725,USA,15-08-2023 23:45,App,Elizabeth Devon,8869
947335,1539,USA,16-08-2023 00:17,Website,Diego Freyre,4146
910121,549,USA,16-08-2023 00:19,App,Diego Freyre,767
482282,852,USA,16-08-2023 01:02,Other,Valarie Nelson,348
1536890,1364,France,16-08-2023 01:22,App,Diego Freyre,7711
587346,1703,France,16-08-2023 01:41,Other,Maurizio Moroni,6858
383311,1257,USA,16-08-2023 23:53,Whatsapp,Veysel Oeztan,362
671670,523,USA,17-08-2023 01:05,Whatsapp,Juri Yoshido,6441
530067,1126,France,17-08-2023 01:17,Other,Jose Pedro Roel,8259
